ID,Ime,TrznaVrednost,Starost,Visina,Drzavljanstvo,MocnejsaNoga,Liga
475208,Bryan Reynolds,6.0,20,185,United States,right,IT1
475411,Wesley Fofana,40.0,20,190,France,right,GB1
475412,Jean Marcelin,5.0,21,197,France,right,FR1
475959,Josko Gvardiol,19.0,19,185,Croatia,left,L1
476237,Steven Alzate,6.0,22,180,Colombia,right,GB1
476344,Emerson Royal,25.0,22,183,Brazil,right,ES1
476352,Renan Lodi,25.0,23,178,Brazil,left,ES1
476915,Melayro Bogarde,2.5,19,184,Netherlands,right,L1
477109,Bryan Lasme,2.0,22,192,France,right,L1
477758,Aaron Wan-Bissaka,40.0,23,183,England,right,GB1
478346,Matis Carvalho,0.2,22,187,Portugal,right,FR1
479999,Eberechi Eze,20.0,23,173,England,right,GB1
480267,Ronald Araújo,25.0,22,188,Uruguay,right,ES1
480763,Juan Foyth,12.0,23,187,Argentina,right,ES1
481834,Andrea Carboni,5.0,20,187,Italy,left,IT1
482107,Magnus Warming,0.7,21,188,Denmark,right,IT1
482769,Alexis Trouillet,2.0,20,175,France,right,FR1
483046,Josip Stanisic,0.4,21,186,Germany,both,L1
483573,Martín Aguirregabiria,3.0,25,180,Spain,right,ES1
483974,Leon Dajaku,1.8,20,180,Germany,right,L1
484387,Matthew Longstaff,5.0,21,171,England,right,GB1
484547,Jeremie Frimpong,10.0,20,171,Netherlands,right,L1
484992,Aimen Moueffek,2.0,20,179,France,right,FR1
485424,Moussa Djenepo,13.0,23,177,Mali,right,GB1
485583,Ki-Jana Hoever,7.0,19,183,Netherlands,right,GB1
485706,Amadou Onana,3.0,20,195,Belgium,both,FR1
485959,Benrandy Abdallah,0.15,22,184,France,right,FR1
485960,Lilian Brassier,2.5,21,184,France,left,FR1
485962,Calvin Bombo,0.15,22,188,Central African Republic,,FR1
485963,Pape Gueye,10.0,22,189,France,left,FR1
485965,Nicolas Cozza,3.8,22,178,France,left,FR1
486031,Nicolás González,22.0,23,180,Argentina,left,IT1
486049,Jérémy Doku,26.0,19,171,Belgium,right,FR1
486624,Musa Barrow,20.0,22,184,The Gambia,right,IT1
486814,Filip Krastev,0.8,19,178,Bulgaria,right,FR1
487465,Pedro Neto,35.0,21,172,Portugal,left,GB1
487688,Alberto Soro,3.0,22,173,Spain,left,ES1
487839,Simone Trimboli,0.5,19,,Italy,right,IT1
487924,Jan Zamburek,0.8,20,182,Czech Republic,right,GB1
487969,Randal Kolo Muani,9.0,22,187,France,right,FR1
488362,Conor Gallagher,15.0,21,182,England,right,GB1
488626,Jesús Areso,0.3,22,182,Spain,right,ES1
488873,Jan Kubala,0.15,21,,Czech Republic,left,IT1
490307,Enock Mwepu,13.0,23,184,Zambia,right,GB1
490417,Ibrahima Niane,9.0,22,187,Senegal,right,FR1
490426,Krépin Diatta,18.0,22,175,Senegal,right,FR1
490609,Lasse Rieß,0.1,20,,Germany,,L1
491693,Nehuén Pérez,4.0,21,184,Argentina,right,ES1
491705,Facundo Colidio,1.2,21,179,Argentina,right,IT1
493702,Mattia Viti,0.3,19,190,Italy,left,IT1
494237,Wilson Isidor,1.5,20,180,France,right,FR1
494586,Mickaël Nade,0.5,22,186,France,right,FR1
494880,Jorge Cuenca,6.0,21,190,Spain,left,ES1
495601,Víctor Gómez,2.5,21,169,Spain,right,ES1
495625,Víctor Chust,0.4,21,184,Spain,both,ES1
495629,Hugo Guillamón,7.5,21,182,Spain,right,ES1
495666,William Saliba,18.0,20,192,France,right,FR1
495667,Lucas Da Cunha,3.0,20,176,France,left,FR1
495752,Taichi Hara,1.2,22,191,Japan,right,ES1
496270,Gianmarco Cangiano,1.0,19,176,Italy,right,IT1
497291,Nicolás Domínguez,10.0,23,179,Argentina,right,IT1
500164,Laurens Serpe,0.2,20,193,Italy,both,IT1
500191,Pepe Sánchez,0.4,21,185,Spain,right,ES1
500689,Evann Guessand,2.0,20,187,France,right,FR1
501418,Adrià Pedrosa,5.0,23,172,Spain,left,ES1
502676,Giorgi Mamardashvili,0.8,20,199,Georgia,left,ES1
502821,Riccardo Calafiori,2.5,19,183,Italy,left,IT1
503160,Paul Nebel,0.8,18,169,Germany,both,L1
503679,Rhys Williams,5.0,20,195,England,right,GB1
503680,Neco Williams,8.0,20,183,Wales,right,GB1
503688,Dominic Thompson,0.8,21,183,England,left,GB1
503733,Anthony Gordon,5.0,20,173,England,right,GB1
503749,Jacob Ramsey,5.0,20,180,England,right,GB1
503770,Folarin Balogun,4.0,20,179,England,right,GB1
503795,Jeremy Ngakia,3.0,20,184,England,right,GB1
503881,Aster Vranckx,6.8,18,183,Belgium,right,L1
503976,Dynel Simeu,1.0,19,,England,right,GB1
503980,Joe Gelhardt,1.3,19,179,England,left,GB1
503981,Valentino Livramento,5.0,18,173,England,right,GB1
503991,Yunus Musah,15.0,18,178,United States,right,ES1
504089,Famana Quizera,0.2,19,172,Portugal,right,L1
504148,Tariq Lamptey,18.0,20,164,England,right,GB1
504153,Joe Scally,2.0,18,184,United States,right,L1
504209,Gianluca Busio,6.0,19,170,United States,right,IT1
504215,Giovanni Reyna,38.0,18,185,United States,right,L1
505194,Luke Thomas,5.0,20,181,England,left,GB1
505653,Fábio Silva,25.0,19,185,Portugal,right,GB1
505673,Víctor Mollejo,3.0,20,176,Spain,left,ES1
505675,Rober González,1.5,20,169,Spain,both,ES1
506009,Amine Bassi,2.0,23,173,Morocco,right,FR1
506936,Martin Pecar,0.3,19,175,Slovenia,right,L1
507254,Nathan Ferguson,4.0,20,184,England,right,GB1
507700,Brandon Williams,10.0,20,180,England,right,GB1
508941,Dylan Chambost,1.3,24,177,France,left,FR1
510262,Ryan Bouallak,0.2,22,190,France,right,FR1
511401,Anthony Musaba,2.2,20,182,Netherlands,both,FR1
511802,Rocky Bushiri,0.6,21,187,Belgium,right,GB1
512344,Jandrei,1.0,28,186,Brazil,right,IT1
513031,Antonio Sánchez,0.8,24,179,Spain,right,ES1
513245,Jesper Lindström,7.0,21,182,Denmark,right,L1
514514,Barbero,0.3,23,186,Spain,right,ES1
516716,Bremer,10.0,24,188,Brazil,right,IT1
517753,Óscar Valentín,1.0,27,177,Spain,right,ES1
517842,Aihen Muñoz,6.0,24,175,Spain,left,ES1
517894,Matheus Cunha,30.0,22,184,Brazil,right,L1
518505,Jamie Leweling,1.5,20,184,Germany,both,L1
520468,Iago,5.0,24,181,Brazil,left,L1
520624,Bruno Guimarães,30.0,23,182,Brazil,right,FR1
520857,Conor Noß,0.1,20,181,Ireland,,L1
520947,Santiago Arzamendia,5.0,23,172,Paraguay,left,ES1
522084,Marvin Obuz,0.3,19,182,Germany,right,L1
522245,Lasse Günther,1.0,18,183,Germany,left,L1
522681,Ben Lhassine Kone,0.25,21,172,Cote d'Ivoire,left,IT1
522791,Sambou Sissoko,0.45,22,179,France,both,FR1
523977,Miguel Baeza,2.5,21,177,Spain,left,ES1
524000,Dani Vivian,1.5,22,184,Spain,right,ES1
524010,Oier Zarraga,0.5,22,175,Spain,right,ES1
524285,Luca Netz,5.0,18,180,Germany,left,L1
524428,Nicolas Galazzi,0.15,20,182,Italy,left,IT1
524481,Roger Ibañez,25.0,22,186,Brazil,right,IT1
524925,Modibo Sagnan,3.0,22,187,France,left,ES1
525155,Grégoire Coudert,0.2,22,191,France,left,FR1
525247,Max Kilman,4.5,24,192,England,left,GB1
525578,Pathé Ciss,0.8,27,186,Senegal,right,ES1
525704,Nicolò Rovella,5.0,19,179,Italy,right,IT1
526098,Dennis Stojkovic,0.3,19,175,Serbia,right,IT1
526845,Noah Atubolu,0.35,19,190,Germany,right,L1
527350,Manu Vallejo,7.0,24,167,Spain,right,ES1
527838,Álex Petxa,0.8,24,178,Spain,right,ES1
528833,Lazar Samardzic,3.0,19,184,Germany,left,IT1
530851,Franco Tongya,2.5,19,181,Italy,right,FR1
531277,Andrés Martín,1.5,22,170,Spain,left,ES1
531949,Ignatius Ganago,8.0,22,179,Cameroon,right,FR1
532775,Melvin Bard,5.0,20,173,France,left,FR1
532826,Mason Greenwood,50.0,19,181,England,both,GB1
532937,Johan Vásquez,6.0,22,184,Mexico,left,IT1
533295,Patrick Wimmer,1.5,20,182,Austria,,L1
533738,Jonathan David,35.0,21,180,Canada,both,FR1
533913,Jordan Stevens,0.2,21,178,England,right,GB1
533916,Shandon Baptiste,0.8,23,180,Grenada,right,GB1
534033,Alexis Mac Allister,10.0,22,174,Argentina,right,GB1
534698,Robbie Gotts,0.25,21,177,England,right,GB1
534700,Jamie Shackleton,2.5,21,168,England,right,GB1
535551,Bartosz Bialek,5.0,19,191,Poland,right,L1
535834,Eliot Matazo,6.0,19,174,Belgium,right,FR1
535955,Nuno Tavares,7.0,21,184,Portugal,left,GB1
536472,Abdourahmane Barry,0.3,21,185,France,right,L1
536482,Junior Dina Ebimbe,6.0,20,183,France,right,FR1
536507,Giulian Biancone,1.3,21,187,France,right,FR1
536835,Amad Diallo,18.0,19,173,Cote d'Ivoire,left,GB1
537182,Levi Lumeka,0.7,22,170,England,right,FR1
537382,Bryan Gil,30.0,20,175,Spain,left,GB1
538006,Kwasi Sibo,0.2,23,183,Ghana,right,GB1
538072,Ibrahim Karamoko,0.3,20,187,France,right,IT1
538874,Terem Moffi,10.0,22,188,Nigeria,left,FR1
538971,Naouirou Ahamada,1.8,19,183,France,right,L1
538977,Georginio Rutter,3.5,19,182,France,left,L1
538996,Tanguy Nianzou,11.0,19,187,France,right,L1
538998,Timothée Pembélé,4.0,18,182,France,right,FR1
539134,Daniel Maldini,0.8,19,181,Italy,right,IT1
540302,Mateo Klimowicz,5.0,21,179,Germany,right,L1
540641,Davy Rouyard,0.15,22,194,Guadeloupe,right,FR1
540643,Tidiane Malbec,0.1,19,,France,,FR1
540664,Dilane Bakwa,0.7,18,179,France,right,FR1
540665,Amadou Traoré,0.8,19,177,France,right,FR1
540941,Mikkel Damsgaard,20.0,21,180,Denmark,right,IT1
541282,Antonio Russo,0.15,21,188,Italy,right,IT1
542586,Illan Meslier,20.0,21,196,France,left,GB1
542819,Milutin Osmajic,0.175,22,186,Montenegro,both,ES1
543051,Billal Brahimi,1.2,21,183,France,both,FR1
543387,Cheick Doucouré,6.0,21,180,Mali,right,FR1
543771,Kristjan Asllani,0.2,19,175,Albania,right,IT1
544106,Óscar Gil,2.5,23,175,Spain,both,ES1
546047,José Macías,10.0,21,178,Mexico,right,ES1
546176,Brian Oddei,1.0,18,,Italy,left,IT1
546213,Tuta,9.0,22,185,Brazil,right,L1
546880,Brandon Soppy,7.0,19,181,France,right,FR1
547786,Louis Munteanu,0.5,19,184,Romania,right,IT1
547985,Fabiano Parisi,2.5,20,178,Italy,left,IT1
548348,Kiliann Sildillia,0.45,19,186,France,right,L1
548650,Osman Bukari,2.5,22,170,Ghana,both,FR1
548803,Fabio Schneider,0.2,19,,Germany,,L1
549815,Thuler,0.5,22,185,Brazil,right,FR1
550106,Matteo Cancellieri,0.1,19,,Italy,left,IT1
550108,Nicola Zalewski,0.9,19,175,Poland,right,IT1
552425,Jon Moncayola,7.0,23,182,Spain,right,ES1
552549,Matheus Henrique,15.0,23,175,Brazil,right,IT1
553285,Tim Lemperle,0.3,19,187,Germany,right,L1
553757,Aleksander Buksa,1.5,18,189,Poland,left,IT1
554251,Yasser Larouci,1.8,20,176,Algeria,left,FR1
555076,Romain Faivre,13.0,23,180,France,left,FR1
555557,Hubert Idasiak,0.15,19,185,Poland,right,IT1
556173,Omar Khailoti,0.2,19,192,Italy,left,IT1
556385,Destiny Udogie,1.0,18,187,Italy,left,IT1
557149,Kang-in Lee,10.0,20,173,"Korea, South",left,ES1
557609,Aaron Kamardin,0.15,19,183,France,right,FR1
557610,Isaac Lihadji,4.0,19,177,France,left,FR1
557612,Sékou Mara,0.8,19,184,France,right,FR1
557613,Quentin Merlin,0.2,19,174,France,left,FR1
557614,Nathanaël Mbuku,9.0,19,170,France,left,FR1
557615,Darren Lima Semedo,0.2,19,190,France,right,FR1
558709,Bridge Ndilu,0.5,21,186,France,right,FR1
559794,Jack Clarke,5.0,20,181,England,right,GB1
560483,Randy Nteka,1.3,23,189,France,left,ES1
560593,Hicham Boudaoui,5.0,21,175,Algeria,right,FR1
560725,Abdoul Kader Bamba,2.0,27,176,France,right,FR1
561384,Adri Carrasco,0.1,24,178,Spain,,ES1
562049,Edoardo Bove,0.3,19,,Italy,,IT1
562742,Leo Román,0.3,21,,Spain,,ES1
563137,Robert Navarro,3.0,19,178,Spain,right,ES1
563812,Christian Oliva,4.0,25,178,Uruguay,right,IT1
563963,Mohammed Salisu,10.0,22,191,Ghana,left,GB1
563990,Manuel Nazaretian,0.1,20,182,Armenia,right,FR1
564545,Edmond Tapsoba,40.0,22,194,Burkina Faso,right,L1
565822,Harvey Elliott,15.0,18,170,England,left,GB1
566613,Bjarki Steinn Bjarkason,0.15,21,,Iceland,right,IT1
566723,Michael Olise,15.0,19,176,France,left,GB1
566931,Xavi Simons,0.5,18,168,Netherlands,right,FR1
567217,Ebrima Colley,4.0,21,180,The Gambia,right,IT1
568157,Yeremi Pino,15.0,18,172,Spain,right,ES1
568158,Javi López,0.6,19,183,Spain,left,ES1
568333,Adam Obert,0.35,18,186,Slovakia,left,IT1
568559,Radu Dragusin,3.0,19,191,Romania,right,IT1
568617,Razvan Sava,0.1,19,195,Romania,right,IT1
568693,Pape Sarr,10.0,18,180,Senegal,right,FR1
568696,Cheikh Sabaly,1.0,22,168,Senegal,right,FR1
568701,Lamine Gueye,3.0,23,178,Senegal,,FR1
568702,Papa Ndiaga Yade,3.0,21,186,Senegal,left,FR1
568835,Pablo Martínez,0.6,23,182,Spain,right,ES1
569349,Frederik Winther,0.7,20,186,Denmark,left,L1
569366,Enzo Millot,1.0,19,175,France,left,L1
569374,Thibault Tamas,0.2,20,177,France,left,FR1
569375,Koba Koindredi,0.6,19,184,Neukaledonien,left,ES1
569383,Chrislain Matsima,6.0,19,193,France,right,FR1
569384,Lucien Agoume,5.0,19,185,France,right,IT1
569385,Adil Aouchiche,10.0,19,181,France,right,FR1
569389,Sofiane Diop,16.0,21,175,France,right,FR1
569598,Youssouf Fofana,16.0,22,176,France,right,FR1
570421,Nico Melamed,3.0,20,173,Spain,right,ES1
571020,Oihan Sancet,3.5,21,188,Spain,right,ES1
571140,Luis Hartwig,0.2,18,,Germany,,L1
571743,Armando Broja,3.0,19,191,Albania,right,GB1
572326,Christopher Wooh,0.6,19,191,France,right,FR1
572919,Mohamed Sankoh,1.0,17,178,Netherlands,right,L1
573775,Hugo Duro,5.0,21,182,Spain,left,ES1
573979,Tòfol Montiel,0.4,21,178,Spain,left,IT1
574203,Philipp Schulze,0.2,18,190,Germany,,L1
574495,Kristoffer Askildsen,1.0,20,190,Norway,right,IT1
574669,Bogdan Jocic,0.2,20,184,Serbia,right,IT1
574671,Strahinja Pavlovic,8.0,20,194,Serbia,left,FR1
575998,Leonardo Balerdi,8.0,22,187,Argentina,right,FR1
576033,Dogan Alemdar,2.4,18,189,Turkey,right,FR1
576314,Jan Paul van Hecke,2.2,21,189,Netherlands,right,GB1
578391,Rayan Aït Nouri,18.0,20,179,France,left,GB1
578539,Chris Richards,7.5,21,188,United States,both,L1
578872,Jean Lucas,4.5,23,181,Brazil,right,FR1
579294,Aimar Sher,1.2,18,175,Sweden,right,IT1
579930,Armand Laurienté,6.0,22,177,France,right,FR1
580195,Jamal Musiala,38.0,18,180,Germany,right,L1
580276,Emrehan Gedikli,1.0,18,187,Germany,right,L1
580560,Jon Pacheco,0.2,20,184,Spain,left,ES1
580747,Yvann Maçon,3.0,22,177,France,right,FR1
581604,Pietro Boer,0.15,19,193,Italy,right,IT1
581678,Jude Bellingham,55.0,18,186,England,right,L1
584769,Dwight McNeil,22.0,21,183,England,left,GB1
585949,Pierre Kalulu,7.0,21,179,France,right,IT1
585959,Arnaud Kalimuendo,10.0,19,175,France,right,FR1
586599,Deji Sotona,0.3,18,179,Ireland,left,FR1
587002,Myles Peart-Harris,1.0,18,187,England,,GB1
587019,Fin Stevens,0.4,18,,Wales,right,GB1
587458,Kevin Agudelo,3.5,22,178,Colombia,left,IT1
587646,Mahamé Siby,0.3,25,191,France,right,FR1
588020,Ömer Beyaz,1.0,17,171,Turkey,left,L1
588747,Tim Civeja,0.3,19,180,Germany,both,L1
590629,Julien Boyer,0.25,23,176,France,left,FR1
590914,Bandiougou Fadiga,1.2,20,178,France,right,FR1
591193,Niels Nkounkou,3.0,20,180,France,left,GB1
591914,Warren Tchimbembé,1.5,23,180,France,right,FR1
591949,Aaron Hickey,5.0,19,175,Scotland,both,IT1
593315,Thomas Callens,0.15,22,182,France,left,FR1
593482,Azzedine Ounahi,0.35,21,182,Morocco,right,FR1
594655,Marcel Beifus,0.1,18,187,Germany,right,L1
594991,Mohamed Bayo,6.0,23,188,Guinea,right,FR1
594992,Alpha Sissoko,0.8,24,178,France,right,FR1
594993,Ouparine Djoco,0.25,23,188,France,right,FR1
594997,Yohann Magnin,1.5,24,183,France,right,FR1
596655,Kobe Hernández-Foster,0.25,19,172,United States,left,L1
596813,Dickson Abiama,0.9,22,184,Nigeria,right,L1
596901,Abdel Medioub,0.35,23,197,Algeria,right,FR1
597004,Joscha Wosz,0.4,19,174,Germany,right,L1
597804,Jonas Kersken,0.1,20,190,Germany,right,L1
598577,Florian Wirtz,45.0,18,176,Germany,right,L1
600942,Nahuel Noll,0.2,18,188,Germany,both,L1
601577,André Anderson,2.0,21,180,Italy,right,IT1
602124,Alessandro Bianco,0.125,18,,Italy,right,IT1
603891,Emmanuel Ekong,0.15,19,,Sweden,,IT1
605184,Jean-Clair Todibo,12.0,21,190,France,right,FR1
606301,Arne Schulz,0.1,18,,Germany,,L1
606307,Vladislav Cherny,0.1,18,,Russia,right,L1
606308,Julian Frommann,0.2,18,188,Germany,right,L1
606576,Denis Franchi,0.25,18,189,Italy,right,FR1
607223,Rayan Cherki,27.0,18,176,France,right,FR1
607225,Florent Da Silva,0.5,18,178,France,right,FR1
607226,Loum Tchaouna,0.3,17,180,France,left,FR1
607720,Jonas Urbig,0.2,18,189,Germany,both,L1
607779,Sergio Moreno,0.4,22,178,Spain,,ES1
607779,Sergio Moreno,0.4,22,178,Spain,,ES1
607780,Miguel Ángel Morro,0.6,20,195,Spain,left,ES1
608531,Mario Hernández,0.5,22,177,Spain,right,ES1
609361,Jose Fontán,1.0,21,182,Spain,left,ES1
609692,Bilal Benkhedim,1.0,20,175,France,right,FR1
610083,Unai Vencedor,5.0,20,176,Spain,right,ES1
612065,Karim Zedadka,0.1,21,182,France,right,IT1
612496,Marcos Paulo,9.0,20,186,Portugal,right,ES1
612612,Valentino Lesieur,0.3,18,195,Portugal,right,FR1
612826,Silas Katompa Mvumpa,25.0,22,189,DR Congo,right,L1
613192,Jens Castrop,0.2,18,177,Germany,right,L1
616369,Ander Barrenetxea,15.0,19,175,Spain,right,ES1
616631,Matteo Ruggeri,2.0,19,,Italy,left,IT1
617170,Martin Palumbo,0.8,19,183,Norway,left,IT1
618415,Nathan Bitumazala,0.2,18,178,France,right,FR1
618425,Tanguy Coulibaly,5.0,20,175,France,left,L1
618463,Lucas Margueron,0.15,20,194,France,right,FR1
618465,Kayne Bonnevie,0.15,20,191,French Guiana,left,FR1
618472,Castello Lukeba,0.4,18,184,France,left,FR1
618809,Manu Sánchez,8.0,20,171,Spain,left,ES1
620313,Lucas Gourna-Douath,12.0,18,185,France,right,FR1
620315,Lenny Lacroix,0.5,18,186,France,,FR1
620322,Malo Gusto,0.5,18,179,France,right,FR1
620323,Walim Lgharbi,0.2,18,,France,right,FR1
620477,Kaio Jorge,12.0,19,182,Brazil,right,IT1
621993,Andrew Omobamidele,1.2,19,188,Ireland,right,GB1
623040,Yayah Kallon,0.4,20,,Sierra Leone,left,IT1
624037,Joris Chotard,7.0,19,179,France,right,FR1
624436,Gerard Yepes,0.25,18,,Spain,right,IT1
624548,Salva Ferrer,1.3,23,184,Spain,right,IT1
624690,Manu Koné,7.0,20,185,France,right,L1
624920,Béni Makouana,0.15,18,177,Congo,,FR1
624942,Raúl Moro,0.8,18,169,Spain,right,IT1
624948,Mattie Pollock,0.25,19,190,England,right,GB1
626724,João Pedro,10.0,19,182,Brazil,right,GB1
626913,Boulaye Dia,14.0,24,180,Senegal,right,ES1
627226,Reinier,16.0,19,185,Brazil,right,L1
627294,Fer Niño,3.0,20,190,Spain,right,ES1
627439,Amir Feratovic,0.35,19,189,Slovenia,left,IT1
627463,Thibaut Vargas,0.4,21,175,France,both,FR1
628558,Riccardo Ciervo,0.3,19,190,Italy,right,IT1
629587,Teddy Bartouche,0.15,24,178,France,right,FR1
630995,Rodri Sánchez,1.5,21,175,Spain,left,ES1
631904,Anselmo García McNulty,0.3,18,187,Ireland,left,L1
633377,Kaique Rocha,0.8,20,195,Brazil,right,IT1
633992,Enzo Le Fée,5.0,21,170,France,right,FR1
635336,Imrân Louza,12.0,22,178,France,left,GB1
640109,Martín Satriano,1.0,20,187,Uruguay,right,IT1
640428,Eduardo Camavinga,55.0,18,182,France,left,FR1
641537,Tommaso Baldanzi,0.6,18,170,Italy,left,IT1
644032,Cheikh Niasse,0.8,21,188,France,right,FR1
644676,Bruno Amione,2.0,19,187,Argentina,left,IT1
644771,Odilon Kossounou,13.0,20,191,Cote d'Ivoire,right,L1
646733,Jim Allevinah,2.5,26,172,Gabon,right,FR1
647484,Ebrima Darboe,2.0,20,,The Gambia,right,IT1
647787,Malcom Bokele Mputu,0.15,21,193,France,right,FR1
648779,Wilfried Singo,7.0,20,190,Cote d'Ivoire,right,IT1
648886,Samuel Loric,0.4,21,183,France,left,FR1
648909,Fabio Blanco,0.75,17,179,Spain,right,L1
649016,El Bilal Touré,8.0,19,185,Mali,both,FR1
649020,Boubacar Traoré,0.15,20,183,Mali,,FR1
649033,Dion Lopy,0.8,19,184,Senegal,right,FR1
649452,Issa Kaboré,3.0,20,180,Burkina Faso,right,FR1
650104,Zinédine Ould Khaled,0.25,21,195,France,right,FR1
650350,Léo Leroy,1.5,21,186,France,,FR1
654539,Adrien Truffert,12.0,19,173,France,left,FR1
655488,Gabriel Martinelli,22.0,20,176,Brazil,right,GB1
656441,Jean Onana,0.9,21,189,Cameroon,right,FR1
657635,Bryan Silva Teixeira,0.3,20,173,France,right,FR1
658293,Mert-Yusuf Torlak,0.175,19,173,Germany,right,L1
659513,Soumaïla Coulibaly,0.75,17,190,France,left,L1
659520,Bilal Nadir,0.1,17,172,France,,FR1
659521,Edouard Michut,0.5,18,178,France,right,FR1
659542,Elye Wahi,5.0,18,184,France,right,FR1
659543,Matthis Abline,0.4,18,176,France,right,FR1
659813,Piero Hincapié,8.0,19,184,Ecuador,left,L1
661053,Jarrad Branthwaite,3.0,19,195,England,left,GB1
666234,Mohamed Simakan,18.0,21,187,France,right,L1
666975,Ousmane Ba,0.15,19,185,Senegal,right,FR1
667965,Oussama Targhalline,0.2,19,,Morocco,,FR1
668276,Hugo Novoa,0.4,18,182,Spain,right,L1
668503,Naël Jaby,0.25,20,175,France,right,FR1
669000,Habib Keïta,0.3,19,182,Mali,left,FR1
670096,Tanner Tessmann,1.0,19,188,United States,right,IT1
670847,Mohamed-Ali Cho,4.0,17,182,France,left,FR1
676318,Facundo Pellistri,6.0,19,174,Uruguay,right,ES1
677939,Flynn Clarke,0.1,18,,Scotland,,GB1
680447,Waniss Taïbi,0.3,19,184,France,both,FR1
683840,Pedri,80.0,18,174,Spain,right,ES1
685086,Pépé Bonet,0.5,18,193,DR Congo,right,FR1
687626,Moisés Caicedo,5.0,19,178,Ecuador,right,GB1
688707,Salis Abdul Samed,0.4,21,180,Ghana,right,FR1
689089,Melvin Sitti,0.35,21,182,France,right,GB1
691316,Luis Henrique,8.0,19,181,Brazil,right,FR1
692462,Ben Klefisch,0.2,18,186,Germany,,L1
695646,Charles Boli,0.5,22,175,France,left,FR1
696600,Simon Ngapandouetnbu,0.15,18,180,Cameroon,right,FR1
696849,Etienne Green,3.5,21,190,France,right,FR1
699442,Kacper Urbanski,0.2,16,178,Poland,,IT1
699702,Mathis Bruns,0.2,17,192,Germany,,L1
702372,Steeve-Mike Eyango,0.4,20,180,France,,IT1
702441,Sinaly Diomandé,7.0,20,184,Cote d'Ivoire,right,FR1
704553,Eugenio Pizzuto,0.3,19,179,Mexico,left,FR1
707225,Noah Fatar,0.3,19,170,France,left,FR1
708680,Ugo Bertelli,0.3,18,168,France,right,FR1
708681,Salim Ben Seghir,0.4,18,174,France,right,FR1
709187,Nico Williams,1.5,19,180,Spain,right,ES1
709726,Hugo Ekitike,0.6,19,190,France,right,FR1
709727,Kévin Boma,0.3,18,187,France,right,FR1
711247,Kwadwo Baah,0.3,18,182,England,right,GB1
711969,Lorenz Assignon,0.5,21,181,France,right,FR1
711976,Andy Diouf,0.25,18,181,France,left,FR1
711996,Warmed Omari,0.2,21,185,France,right,FR1
711999,Lesley Ugochukwu,0.3,17,188,France,,FR1
716276,Yerson Mosquera,1.7,20,188,Colombia,right,GB1
717345,Sidney Raebiger,0.75,16,176,Germany,,L1
718232,Abdoulaye Kamara,1.0,16,,Guinea,right,L1
719442,David Costa,0.8,20,168,Portugal,left,FR1
721746,Nassim Chadli,0.25,20,181,Morocco,right,FR1
729814,Georges Mikautadze,1.2,20,176,Georgia,right,FR1
730126,Mykola Kukharevych,0.6,20,193,Ukraine,right,FR1
730581,Loïc Badé,12.0,21,191,France,right,FR1
730893,Tyrick Mitchell,7.0,21,175,England,left,GB1
734171,Valentin Decarpentrie,0.1,19,,France,left,FR1
735700,Maxence Rivera,2.5,19,168,France,right,FR1
737781,Jérémy Le Douaron,1.2,23,189,France,left,FR1
739769,Ilan Kebbal,1.0,23,169,France,left,FR1
740674,Issouf Sissokho,0.4,19,173,Mali,right,FR1
741295,Enrique Herrero García,0.3,16,173,Spain,,L1
743500,William Mikelbrencis,0.2,17,,France,right,FR1
746589,Kevin Bemanga,0.25,23,175,France,right,FR1
746695,Kamaldeen Sulemana,9.0,19,175,Ghana,right,FR1
748061,Lasse Schulz,0.15,18,199,Finland,right,L1
764683,Charly Jan,0.15,22,186,France,right,FR1
768384,Momo Cissé,0.5,18,178,Guinea,right,L1
769063,Luka Romero,1.0,16,165,Argentina,left,IT1
770895,Ismaël Boura,1.5,21,173,France,left,FR1
773795,Gor Manvelyan,0.4,19,180,France,both,FR1
780147,Rafiki Saïd,0.4,21,178,Comoros,both,FR1
787912,El Chadaille Bitshiabu,0.5,16,196,France,left,FR1
788445,Zidan Sertdemir,2.0,16,182,Denmark,left,L1
789419,Teddy Boulhendi,0.15,20,185,Algeria,,FR1
790620,Malamine Doumbouya,0.3,21,186,France,,FR1
798404,Alidu Seidu,0.8,21,173,Ghana,right,FR1
798925,Fodé Doucouré,0.5,20,172,Mali,right,FR1
799936,Loris Mouyokolo,0.2,20,194,France,right,FR1
801565,Joakim Kada,0.15,20,185,Algeria,right,FR1
804708,Brandon Dominguès,0.7,21,172,France,right,FR1
804884,Ibrahima Baldé,0.15,18,185,France,right,FR1
805476,Paolo Sciortino,0.15,17,177,France,right,FR1
807128,Saïdou Sow,2.5,19,185,Guinea,,FR1
807648,Abdoulaye Sylla,0.2,21,191,Guinea,right,FR1
810096,Ismaël Gharbi,0.4,17,173,France,right,FR1
815359,Lenny Joseph,0.2,20,,France,right,FR1
822458,Bamba Dieng,0.7,21,178,Senegal,right,FR1
822959,Tom Bischof,0.75,16,176,Germany,left,L1
830890,Marvin Senaya,0.15,20,179,France,right,FR1
836132,Boubacar Fall,0.3,20,198,Senegal,,FR1
837093,Fred Gnalega,0.15,19,175,Cote d'Ivoire,right,FR1
838947,Alexandre Pierre,0.15,20,190,Haiti,right,FR1
847759,Tom Lacoux,0.8,19,175,France,right,FR1
